Month_Year,Hospital_Name,Hospital_ID,Hospital_Department,ReferralType,TotalReferrals
"Oct-2017","Louth County Hospital","400","General Medicine","General Referral",10
"Oct-2017","Louth County Hospital","400","Gynaecology","General Referral",23
"Oct-2017","Louth County Hospital","400","Minor Operations","General Referral",11
"Oct-2017","Louth County Hospital","400","Orthopaedics","General Referral",49
"Oct-2017","Louth County Hospital","400","Paediatrics","General Referral",3
"Oct-2017","Louth County Hospital","400","Surgery","General Referral",41
"Oct-2017","Louth County Hospital","400","Urology","General Referral",12
"Oct-2017","Mallow General Hospital","703","Ear Nose and Throat","General Referral",32
"Oct-2017","Mallow General Hospital","703","General Medicine","General Referral",37
"Oct-2017","Mallow General Hospital","703","General Surgery","General Referral",91
"Oct-2017","Mater Private Hospital Cork","9062","Cardiology","General Referral",8
"Oct-2017","Mater Private Hospital Cork","9062","Endocrinology","General Referral",2
"Oct-2017","Mater Private Hospital Cork","9062","Gastroenterology","General Referral",10
"Oct-2017","Mater Private Hospital Cork","9062","General Surgery","General Referral",7
"Oct-2017","Mater Private Hospital Cork","9062","Gynaecology","General Referral",5
"Oct-2017","Mater Private Hospital Cork","9062","Ophthalmic Surgery","General Referral",5
"Oct-2017","Mater Private Hospital Cork","9062","Orthopaedic Surgery","General Referral",6
"Oct-2017","Mater Private Hospital Cork","9062","Pain Medicine","General Referral",5
"Oct-2017","Mater Private Hospital Cork","9062","Plastic Surgery","General Referral",5
"Oct-2017","Mater Private Hospital Cork","9062","Rheumatology","General Referral",1
"Oct-2017","Mater Private Hospital Cork","9062","Spinal Surgery","General Referral",5
"Oct-2017","Mater Private Hospital Cork","9062","Urology","General Referral",6
"Oct-2017","Mater Private Hospital Dublin","9060","Breast Imaging / Mammography / TAC","Breast Clinic Referral",23
"Oct-2017","Mater Private Hospital Dublin","9060","Cardiology - Consultant clinics","General Referral",17
"Oct-2017","Mater Private Hospital Dublin","9060","Cardiology – Arrhythmia service","General Referral",1
"Oct-2017","Mater Private Hospital Dublin","9060","ENT","General Referral",4
"Oct-2017","Mater Private Hospital Dublin","9060","Eye - Retinal Rapid Access","General Referral",1
"Oct-2017","Mater Private Hospital Dublin","9060","Orthopaedic & Spine","General Referral",6
"Oct-2017","Mater Private Hospital Dublin","9060","Prostate (Direct Access)","Prostate Cancer Referral",5
"Oct-2017","Mater Private Hospital Dublin","9060","Same Day Appt – Gastroenterology","General Referral",3
"Oct-2017","Mater Private Hospital Dublin","9060","Same Day Consultant Appointment","General Referral",3
"Oct-2017","Mater Public Hospital","908","Cardiology - Rapid Chest Pain","General Referral",17
"Oct-2017","Mater Public Hospital","908","Colorectal Surgery","General Referral",13
"Oct-2017","Mater Public Hospital","908","Dermatology","General Referral",79
"Oct-2017","Mater Public Hospital","908","Diabetic/Endocrinology","General Referral",17
"Oct-2017","Mater Public Hospital","908","ENT Surgery","General Referral",44
"Oct-2017","Mater Public Hospital","908","Gastroenterology","General Referral",64
"Oct-2017","Mater Public Hospital","908","Gen Med/Cardiology","General Referral",27
"Oct-2017","Mater Public Hospital","908","Gen/Vas Surgery","General Referral",21
"Oct-2017","Mater Public Hospital","908","General Surgery","General Referral",24
"Oct-2017","Mater Public Hospital","908","Geriatrics","General Referral",13
"Oct-2017","Mater Public Hospital","908","Gynaecology","General Referral",9
"Oct-2017","Mater Public Hospital","908","Haematology","General Referral",16
"Oct-2017","Mater Public Hospital","908","Hepatology","General Referral",8
"Oct-2017","Mater Public Hospital","908","Infectious Diseases","General Referral",5
"Oct-2017","Mater Public Hospital","908","Mater Lung Clinic","Lung Cancer Referral",12
"Oct-2017","Mater Public Hospital","908","Mater Prostate Clinic","Prostate Cancer Referral",20
"Oct-2017","Mater Public Hospital","908","Mater Public Breast Unit","Breast Clinic Referral",311
"Oct-2017","Mater Public Hospital","908","Metabolic Disease","General Referral",1
"Oct-2017","Mater Public Hospital","908","Nephrology","General Referral",5
"Oct-2017","Mater Public Hospital","908","Neurology","General Referral",36
"Oct-2017","Mater Public Hospital","908","Ophthalmology","General Referral",38
"Oct-2017","Mater Public Hospital","908","Orthopaedic","General Referral",57
"Oct-2017","Mater Public Hospital","908","Pain Medicine","General Referral",19
"Oct-2017","Mater Public Hospital","908","Plastic Surgery","General Referral",27
"Oct-2017","Mater Public Hospital","908","Psychiatry","General Referral",3
"Oct-2017","Mater Public Hospital","908","Respiratory Med","General Referral",15
"Oct-2017","Mater Public Hospital","908","Rheumatology","General Referral",13
"Oct-2017","Mater Public Hospital","908","Urology","General Referral",46
"Oct-2017","Mayo University Hospital","802","Dermatology","General Referral",15
"Oct-2017","Mayo University Hospital","802","Diabetic","General Referral",1
"Oct-2017","Mayo University Hospital","802","ENT","General Referral",24
"Oct-2017","Mayo University Hospital","802","Gynaecology","General Referral",42
"Oct-2017","Mayo University Hospital","802","Medical","General Referral",74
"Oct-2017","Mayo University Hospital","802","Obstetrics","General Referral",18
"Oct-2017","Mayo University Hospital","802","Orthopaedic","General Referral",79
"Oct-2017","Mayo University Hospital","802","Paediatrics","General Referral",49
"Oct-2017","Mayo University Hospital","802","Surgical","General Referral",69
"Oct-2017","Mayo University Hospital","802","Urology","General Referral",5
"Oct-2017","Mercy University Hospital","913","Cardiology","General Referral",30
"Oct-2017","Mercy University Hospital","913","Endocrinology","General Referral",1
"Oct-2017","Mercy University Hospital","913","Gastroenterology","General Referral",40
"Oct-2017","Mercy University Hospital","913","General Surgery","General Referral",47
"Oct-2017","Mercy University Hospital","913","Haematology","General Referral",3
"Oct-2017","Mercy University Hospital","913","Heptobiliary and Pancreatic","General Referral",5
"Oct-2017","Mercy University Hospital","913","Infectious Diseases","General Referral",1
"Oct-2017","Mercy University Hospital","913","Medicine for the Elderly","General Referral",9
"Oct-2017","Mercy University Hospital","913","Neurology","General Referral",4
"Oct-2017","Mercy University Hospital","913","Paediatrics","General Referral",35
"Oct-2017","Mercy University Hospital","913","Pain Medicine","General Referral",17
"Oct-2017","Mercy University Hospital","913","Radiology","General Referral",361
"Oct-2017","Mercy University Hospital","913","Respiratory","General Referral",34
"Oct-2017","Mercy University Hospital","913","Urology","General Referral",55
"Oct-2017","Mercy University Hospital","913","Vascular","General Referral",26
"Oct-2017","Merlin Park University Hospital","801","Radiology","General Referral",23
"Oct-2017","Midland Regional Hospital Portlaoise","201","Cardiology","General Referral",10
"Oct-2017","Midland Regional Hospital Portlaoise","201","Endocrinology","General Referral",6
"Oct-2017","Midland Regional Hospital Portlaoise","201","Gynaecology","General Referral",31
"Oct-2017","Midland Regional Hospital Portlaoise","201","Medical","General Referral",4
"Oct-2017","Midland Regional Hospital Portlaoise","201","Obstetric","General Referral",21
"Oct-2017","Midland Regional Hospital Portlaoise","201","Ophthalmology","General Referral",5
"Oct-2017","Midland Regional Hospital Portlaoise","201","Paediatrics","General Referral",12
"Oct-2017","Midland Regional Hospital Portlaoise","201","Surgical","General Referral",23
"Oct-2017","Midland Regional Hospital Portlaoise","201","Urology","General Referral",15
"Oct-2017","Mullingar Midland Regional Hospital","202","Cardiology","General Referral",53
"Oct-2017","Mullingar Midland Regional Hospital","202","Dermatology","General Referral",27
"Oct-2017","Mullingar Midland Regional Hospital","202","Diabetes Mellitus","General Referral",5
"Oct-2017","Mullingar Midland Regional Hospital","202","Endocrinology","General Referral",12
"Oct-2017","Mullingar Midland Regional Hospital","202","General Medicine","General Referral",38
"Oct-2017","Mullingar Midland Regional Hospital","202","General Surgery","General Referral",132
"Oct-2017","Mullingar Midland Regional Hospital","202","Geriatric Medicine","General Referral",10
"Oct-2017","Mullingar Midland Regional Hospital","202","Gynaecology","General Referral",71
"Oct-2017","Mullingar Midland Regional Hospital","202","Haematology","General Referral",5
"Oct-2017","Mullingar Midland Regional Hospital","202","Obstetrics","General Referral",38
"Oct-2017","Mullingar Midland Regional Hospital","202","Ophthalmology","General Referral",4
"Oct-2017","Mullingar Midland Regional Hospital","202","Orthopaedic","General Referral",1
"Oct-2017","Mullingar Midland Regional Hospital","202","Paediatrics","General Referral",25
"Oct-2017","Mullingar Midland Regional Hospital","202","Pigmented Lesion","Pigmented Lesion Referral",2
"Oct-2017","Mullingar Midland Regional Hospital","202","Respiratory","General Referral",21
"Oct-2017","Naas General Hospital","102","Anaesthetics","General Referral",1
"Oct-2017","Naas General Hospital","102","Cardiology","General Referral",30
"Oct-2017","Naas General Hospital","102","Dermatology","General Referral",25
"Oct-2017","Naas General Hospital","102","Endocrinology/Diabetology","General Referral",11
"Oct-2017","Naas General Hospital","102","Gastroenterology","General Referral",25
"Oct-2017","Naas General Hospital","102","General Medical","General Referral",6
"Oct-2017","Naas General Hospital","102","General Surgical","General Referral",54
"Oct-2017","Naas General Hospital","102","Geriatrics","General Referral",3
"Oct-2017","Naas General Hospital","102","Haematology","General Referral",6
"Oct-2017","Naas General Hospital","102","Orthopaedics","General Referral",31
"Oct-2017","Naas General Hospital","102","Respiratory","General Referral",22
"Oct-2017","Naas General Hospital","102","Rheumatology","General Referral",8
"Oct-2017","National Maternity Hospital Holles Street","931","Gynaecology","General Referral",50
"Oct-2017","National Maternity Hospital Holles Street","931","Obstetrics","General Referral",22
"Oct-2017","Our Lady of Lourdes Hospital","922","Cardiology","General Referral",56
"Oct-2017","Our Lady of Lourdes Hospital","922","Dermatology","General Referral",98
"Oct-2017","Our Lady of Lourdes Hospital","922","Dermatology","Pigmented Lesion Referral",1
"Oct-2017","Our Lady of Lourdes Hospital","922","Endocrinology","General Referral",3
"Oct-2017","Our Lady of Lourdes Hospital","922","ENT","General Referral",61
"Oct-2017","Our Lady of Lourdes Hospital","922","Gastroenterology","General Referral",34
"Oct-2017","Our Lady of Lourdes Hospital","922","General Medicine","General Referral",11
"Oct-2017","Our Lady of Lourdes Hospital","922","General Surgery","General Referral",37
"Oct-2017","Our Lady of Lourdes Hospital","922","Gynaecology","General Referral",50
"Oct-2017","Our Lady of Lourdes Hospital","922","Haematology","General Referral",13
"Oct-2017","Our Lady of Lourdes Hospital","922","Minor Ops","General Referral",8
"Oct-2017","Our Lady of Lourdes Hospital","922","Nephrology","General Referral",5
"Oct-2017","Our Lady of Lourdes Hospital","922","Ophthalmology","General Referral",33
"Oct-2017","Our Lady of Lourdes Hospital","922","Paediatric Orthopaedics","General Referral",8
"Oct-2017","Our Lady of Lourdes Hospital","922","Paediatric Surgery","General Referral",11
"Oct-2017","Our Lady of Lourdes Hospital","922","Paediatrics","General Referral",46
"Oct-2017","Our Lady of Lourdes Hospital","922","Pigmented Lesion","Pigmented Lesion Referral",21
"Oct-2017","Our Lady of Lourdes Hospital","922","Respiratory Medicine","General Referral",26
"Oct-2017","Our Lady of Lourdes Hospital","922","Urology","General Referral",21
"Oct-2017","Our Lady's Children's Hospital Crumlin","941","Allergy","General Referral",18
"Oct-2017","Our Lady's Children's Hospital Crumlin","941","General Medical","General Referral",50
"Oct-2017","Our Lady's Hospital Navan","403","Cardiology","General Referral",12
"Oct-2017","Our Lady's Hospital Navan","403","Diabetic","General Referral",1
"Oct-2017","Our Lady's Hospital Navan","403","Endocrinology","General Referral",4
"Oct-2017","Our Lady's Hospital Navan","403","Gastroenterology","General Referral",16
"Oct-2017","Our Lady's Hospital Navan","403","General Surgery","General Referral",86
"Oct-2017","Our Lady's Hospital Navan","403","Geriatric / Memory Loss","General Referral",1
"Oct-2017","Our Lady's Hospital Navan","403","Gynaecology","General Referral",12
